;property_type;state;region;lat;lon;area_m2;price_brl
11988;apartment;S‹o Paulo;Southeast;-20.842.413;-49.403.404;100;678726.79
11989;house;S‹o Paulo;Southeast;-228.889.093;-470.521.144;140;898314.91
11990;house;S‹o Paulo;Southeast;-22.960.463;-47.052.876;169;439173.95
11991;house;S‹o Paulo;Southeast;-23.629.528;-46.500.164;165;497067.58
11992;apartment;S‹o Paulo;Southeast;-2.352.277;-4.668.322;101;846412.25
11993;apartment;S‹o Paulo;Southeast;-23.150.209;-46.926.682;69;379288.51
11994;apartment;S‹o Paulo;Southeast;-23.978.559;-46.370.266;;294447.66
11995;house;S‹o Paulo;Southeast;-23.443.734;-4.672.871;64;274485.1
11996;apartment;S‹o Paulo;Southeast;-23.652.145;-46.635.967;77;289457.01
11997;house;S‹o Paulo;Southeast;-237.222.356;-458.698.551;200;848408.53
11998;house;S‹o Paulo;Southeast;-23.472.713;-466.108.175;138;638801.71
11999;apartment;S‹o Paulo;Southeast;-23.623.442;-46.671.139;74;529007.65
12000;house;S‹o Paulo;Southeast;-23.585.745;-46.766.014;130;583904.68
12001;apartment;S‹o Paulo;Southeast;-23.641.245;-46.736.366;124;598876.59
12002;house;S‹o Paulo;Southeast;-23.630.457;-46.637.943;111;595882.22
12003;apartment;S‹o Paulo;Southeast;-22.883.539;-47.089.939;70;430794.32
12004;apartment;S‹o Paulo;Southeast;-23.557.228;-46.756.786;;683717.44
12005;apartment;S‹o Paulo;Southeast;-23.635.263;-46.714.066;66;588895.33
12006;apartment;S‹o Paulo;Southeast;-23.577.734;-46.672.337;135;1287584.69
12007;apartment;S‹o Paulo;Southeast;-20.817.947;-49.403.404;56;327385.85
12008;apartment;S‹o Paulo;Southeast;-23.667.114;-46.530.666;57;357396.75
12009;house;S‹o Paulo;Southeast;-236.622.453;-465.421.749;;578914.03
12010;apartment;S‹o Paulo;Southeast;-231.975.435;-459.091.156;84;449157.45
12011;apartment;S‹o Paulo;Southeast;-23.199.387;-45.909.851;124;688708.09
12012;house;S‹o Paulo;Southeast;-23.707.472;-46.575.264;101;648782.97
12013;apartment;S‹o Paulo;Southeast;-23.473.867;-46.631.908;150;748595.73
12014;apartment;S‹o Paulo;Southeast;-23.557.924;-46.663.513;144;1347472.36
12015;house;S‹o Paulo;Southeast;-23.441.403;-46.729.562;100;399251.07
12016;apartment;S‹o Paulo;Southeast;-23.574.249;-46.605.125;94;793511.5
12017;apartment;S‹o Paulo;Southeast;-23.629.066;-46.677.113;100;1267622.16
12018;apartment;S‹o Paulo;Southeast;-235.660.969;-468.031.197;56;299438.28
12019;apartment;S‹o Paulo;Southeast;-235.116;-474.613;;279475.72
12020;house;S‹o Paulo;Southeast;-23.578.695;-46.558.586;;454317.88
12021;apartment;S‹o Paulo;Southeast;-23.599.761;-46.689.932;85;1018090.23
12022;apartment;S‹o Paulo;Southeast;-2.361.875;-466.795.238;125;1428320.72
12023;apartment;S‹o Paulo;Southeast;-23.632.401;-46.625.092;54;309419.57
12024;apartment;S‹o Paulo;Southeast;-23.564.322;-46.594.784;176;987148.28
12025;apartment;S‹o Paulo;Southeast;-23.684.286;-4.656.205;107;598876.59
12026;apartment;S‹o Paulo;Southeast;-23.585.395;-46.826.211;57;399251.07
12027;house;S‹o Paulo;Southeast;-23.571.234;-46.623.005;90;548970.21
12028;house;S‹o Paulo;Southeast;-23.550.823;-46.467.644;68;279475.72
12029;house;S‹o Paulo;Southeast;-23.508.158;-47.470.997;190;429194.89
12030;house;S‹o Paulo;Southeast;-23.721.458;-46.533.077;129;429194.89
12031;apartment;S‹o Paulo;Southeast;-23.559.307;-46.666.904;89;1297565.98
12032;apartment;S‹o Paulo;Southeast;-23.547.892;-46.563.004;64;349344.66
12033;house;S‹o Paulo;Southeast;-231.866.232;-46.864.721;125;459138.71
12034;apartment;S‹o Paulo;Southeast;-23.527.826;-46.663.685;58;613848.5
12035;apartment;S‹o Paulo;Southeast;-23.611.887;-46.657.558;98;678726.79
12036;apartment;S‹o Paulo;Southeast;-23.608.557;-46.706.692;129;788520.85
12037;apartment;S‹o Paulo;Southeast;-2.360.589;-46.661.339;72;1197753.22
12038;apartment;S‹o Paulo;Southeast;-23.967.766;-46.346.191;146;581908.43
12039;house;S‹o Paulo;Southeast;-23.692.242;-4.667.239;;449157.45
12040;house;S‹o Paulo;Southeast;-235.730.434;-465.364.124;90;449157.45
12041;apartment;S‹o Paulo;Southeast;-23.619.284;-46.662.716;70;538988.95
12042;apartment;S‹o Paulo;Southeast;-23.627.003;-46.719.185;71;703680
12043;apartment;S‹o Paulo;Southeast;-23.563.385;-46.556.671;97;585565.3
12044;house;S‹o Paulo;Southeast;-22.914.713;-47.046.906;90;479101.27
12045;house;S‹o Paulo;Southeast;-23.517.641;-46.531.471;120;489082.54
12046;apartment;S‹o Paulo;Southeast;-22.851.421;-47.051.003;70;379288.51
12047;apartment;S‹o Paulo;Southeast;-23.627.695;-46.733.921;98;548970.21
12048;apartment;S‹o Paulo;Southeast;-235.536.439;-466.483.306;64;424204.24
12049;apartment;S‹o Paulo;Southeast;-23.639.124;-4.651.276;54;296443.91
12050;house;S‹o Paulo;Southeast;-23.461.367;-46.602.493;177;663754.88
12051;house;S‹o Paulo;Southeast;-234.834.812;-466.148.615;180;1147846.81
12052;apartment;S‹o Paulo;Southeast;-23.623.568;-46.678.383;59;818464.67
12053;house;S‹o Paulo;Southeast;-23.095.869;-47.200.924;167;385261.58
12054;apartment;S‹o Paulo;Southeast;-240.236.151;-464.581.815;120;366312.85
12055;apartment;S‹o Paulo;Southeast;-235.388.537;-466.710.005;101;798502.15
12056;apartment;S‹o Paulo;Southeast;-24.018.347;-46.460.938;75;249531.9
12057;apartment;S‹o Paulo;Southeast;-235.399.878;-474.732.164;77;264993.9
12058;apartment;S‹o Paulo;Southeast;-23.608.978;-46.629.402;105;897316.78
12059;apartment;S‹o Paulo;Southeast;-23.608.305;-46.656.113;77;848408.53
12060;apartment;S‹o Paulo;Southeast;-23.178.545;-4.690.852;;399251.07
12061;house;S‹o Paulo;Southeast;-20.793.583;-49.342.937;80;454317.88
12062;apartment;S‹o Paulo;Southeast;-23.634.271;-467.253;97;787484.34
12063;apartment;S‹o Paulo;Southeast;-2.366.729;-46.548.763;55;294447.66
12064;apartment;S‹o Paulo;Southeast;-23.607.338;-46.630.001;82;748595.73
12065;apartment;S‹o Paulo;Southeast;-2.363.056;-467.383;150;646786.73
12066;house;S‹o Paulo;Southeast;-23.598.383;-46.845.531;150;548970.21
12067;apartment;S‹o Paulo;Southeast;-23.638.384;-4.654.361;111;469120.01
12068;apartment;S‹o Paulo;Southeast;-23.614.614;-46.636.149;79;449157.45
12069;apartment;S‹o Paulo;Southeast;-2.356.546;-46.645.863;106;948221.29
12070;apartment;S‹o Paulo;Southeast;-236.742.228;-465.436.003;164;696620.79
12071;apartment;S‹o Paulo;Southeast;-23.535.736;-46.666.637;101;843417.88
12072;apartment;S‹o Paulo;Southeast;-23.721.458;-46.533.077;58;279475.72
12073;apartment;S‹o Paulo;Southeast;-236.709.555;-466.620.849;;519026.39
12074;apartment;S‹o Paulo;Southeast;-23.557.495;-46.568.787;92;758577.03
12075;house;S‹o Paulo;Southeast;-236.458;-46.949.986;75;249531.9
12076;apartment;S‹o Paulo;Southeast;-23.587.831;-46.639.675;80;648782.97
12077;apartment;S‹o Paulo;Southeast;-235.914.722;-466.374.268;119;1297565.98
12078;apartment;S‹o Paulo;Southeast;-23.533.087;-4.668.417;154;1597004.3
12079;apartment;S‹o Paulo;Southeast;-23.604.372;-46.666.721;;748595.73
12080;house;S‹o Paulo;Southeast;-23.037.647;-47.228.886;170;615853.13
12081;apartment;S‹o Paulo;Southeast;-2.362.535;-4.674.215;87;637803.59
12082;apartment;S‹o Paulo;Southeast;-23.624.355;-46.738.796;122;793511.5
12083;house;S‹o Paulo;Southeast;-235.831.851;-465.763.043;96;449157.45
12084;house;S‹o Paulo;Southeast;-2.350.169;-46.474.819;60;254522.54
12085;house;S‹o Paulo;Southeast;-23.694.738;-46.531.906;158;419213.6
12086;apartment;S‹o Paulo;Southeast;-23.536.135;-46.656.193;140;958202.55
12087;apartment;S‹o Paulo;Southeast;-23.533.087;-4.668.417;104;938923.66
12088;house;S‹o Paulo;Southeast;-2.357.375;-465.615.985;145;499063.83
12089;apartment;S‹o Paulo;Southeast;-2.358.487;-4.660.564;125;1130746.77
12090;apartment;S‹o Paulo;Southeast;-23.983.839;-46.296.799;111;778539.59
12091;apartment;S‹o Paulo;Southeast;-23.520.311;-46.669.624;100;716812.68
12092;house;S‹o Paulo;Southeast;-23.588.657;-46.824.116;60;369307.22
12093;house;S‹o Paulo;Southeast;-23.493.572;-474.662.425;250;479101.27
12094;apartment;S‹o Paulo;Southeast;-23.707.336;-46.564.602;56;279475.72
12095;apartment;S‹o Paulo;Southeast;-23.706.539;-46.537.846;155;1008108.96
12096;apartment;S‹o Paulo;Southeast;-2.362.252;-4.668.163;115;948221.29
12097;apartment;S‹o Paulo;Southeast;-23.595.781;-46.780.994;57;429194.89
12098;apartment;S‹o Paulo;Southeast;-23.568.769;-4.670.504;136;858389.79
12099;house;S‹o Paulo;Southeast;-22.749.697;-47.155.708;180;878352.35
12100;apartment;S‹o Paulo;Southeast;-235.653.008;-466.594.494;75;807676.27
12101;apartment;S‹o Paulo;Southeast;-23.085.611;-47.228.886;108;737004.58
12102;house;S‹o Paulo;Southeast;-23.506.182;-46.775.452;227;648782.97
12103;apartment;S‹o Paulo;Southeast;-235.072.769;-474.733.383;94;459138.71
12104;apartment;S‹o Paulo;Southeast;-20.842.413;-49.403.404;140;429194.89
12105;house;S‹o Paulo;Southeast;-23.536.983;-46.727.436;168;1110554.87
12106;apartment;S‹o Paulo;Southeast;-2.363.287;-46.545.685;82;449157.45
12107;house;S‹o Paulo;Southeast;-24.010.521;-46.398.472;;319400.84
12108;apartment;S‹o Paulo;Southeast;-23.573.657;-466.582.496;110;1377416.18
12109;apartment;S‹o Paulo;Southeast;-23.536.375;-46.703.709;93;1118030.74
12110;apartment;S‹o Paulo;Southeast;-23.586.788;-4.675.228;134;838427.23
12111;apartment;S‹o Paulo;Southeast;-23.597.368;-46.667.782;113;1597004.3
12112;apartment;S‹o Paulo;Southeast;-23.577.063;-46.646.305;130;698689.35
12113;apartment;S‹o Paulo;Southeast;-24.018.347;-46.460.938;96;299438.28
12114;apartment;S‹o Paulo;Southeast;-23.562.416;-46.652.008;56;903305.55
12115;house;S‹o Paulo;Southeast;-2.350.235;-46.697.917;135;680250.74
12116;apartment;S‹o Paulo;Southeast;-235.848.584;-465.481.291;66;307926.56
12117;apartment;S‹o Paulo;Southeast;-235.258.019;-467.016.875;;1197753.22
12118;apartment;S‹o Paulo;Southeast;-2.360.387;-4.667.017;;948221.29
12119;house;S‹o Paulo;Southeast;-231.874.891;-469.180.634;150;519026.39
12120;apartment;S‹o Paulo;Southeast;-236.014.338;-466.355.275;;898314.91
12121;apartment;S‹o Paulo;Southeast;-23.616.549;-46.738.476;;399251.07
12122;house;S‹o Paulo;Southeast;-2.316.552.126;-4.692.542.495;88;533998.3
12123;apartment;S‹o Paulo;Southeast;-23.632.215;-46.739.487;110;668745.53
12124;apartment;S‹o Paulo;Southeast;-2.363.387;-4.670.104;142;1577041.74
12125;apartment;S‹o Paulo;Southeast;-23.533.255;-46.567.802;80;548970.21
12126;apartment;S‹o Paulo;Southeast;-236.188.107;-467.371.407;102;663754.88
12127;apartment;S‹o Paulo;Southeast;-235.361.275;-466.688.187;;898314.91
12128;apartment;S‹o Paulo;Southeast;-23.722.692;-46.573.917;62;309419.57
12129;apartment;S‹o Paulo;Southeast;-23.485.853;-46.617.752;;858156.04
12130;apartment;S‹o Paulo;Southeast;-23.701.481;-46.551.151;55;264503.81
12131;apartment;S‹o Paulo;Southeast;-23.570.391;-46.706.608;;1597004.3
12132;house;S‹o Paulo;Southeast;-228.788.962;-470.483.154;250;598876.59
12133;apartment;S‹o Paulo;Southeast;-2.361.664;-465.921;175;1547097.92
12134;house;S‹o Paulo;Southeast;-23.620.607;-46.927.982;82;319400.84
12135;apartment;S‹o Paulo;Southeast;-23.542.303;-466.534;147;1277603.42
12136;apartment;S‹o Paulo;Southeast;-23.549.095;-46.657.793;104;1161034.64
12137;apartment;S‹o Paulo;Southeast;-236.064.129;-46.691.233;70;747100.55
12138;apartment;S‹o Paulo;Southeast;-23.650.763;-465.352.164;105;499063.83
12139;apartment;S‹o Paulo;Southeast;-2.292.888;-47.081.398;82;463642.28
12140;apartment;S‹o Paulo;Southeast;-23.585.901;-46.646.648;110;1147846.81
12141;apartment;S‹o Paulo;Southeast;-24.010.521;-46.398.472;116;548970.21
12142;house;S‹o Paulo;Southeast;-234.989.365;-464.414.241;90;364316.6
12143;apartment;S‹o Paulo;Southeast;-23.628.538;-4.673.114;;748595.73
12144;apartment;S‹o Paulo;Southeast;-23.589.123;-46.685.081;62;1587023
12145;apartment;S‹o Paulo;Southeast;-24.012.503;-46.408.899;104;424204.24
12146;house;S‹o Paulo;Southeast;-237.222.356;-458.698.551;;434185.54
12147;house;S‹o Paulo;Southeast;-229.071.048;-470.632.391;129;509045.09
12148;apartment;S‹o Paulo;Southeast;-23.553.612;-46.649.906;56;496069.43
12149;apartment;S‹o Paulo;Southeast;-23.645.203;-46.522.655;62;319400.84
12150;apartment;S‹o Paulo;Southeast;-235.530.821;-465.677.993;75;648782.97
12151;house;S‹o Paulo;Southeast;-23.587.688;-46.769.096;96;489082.54
12152;apartment;S‹o Paulo;Southeast;-23.602.283;-466.651;87;798502.15
12153;house;S‹o Paulo;Southeast;-23.452.541;-47.493.183;92;359325.95
12154;house;S‹o Paulo;Southeast;-2.316.924.755;-469.047.966;150;449157.45
12155;house;S‹o Paulo;Southeast;-23.578.285;-4.673.682;125;469120.01
12156;apartment;S‹o Paulo;Southeast;-23.577.092;-466.463.645;135;802628.28
12157;house;S‹o Paulo;Southeast;-23.490.156;-47.422.901;169;279475.72
12158;house;S‹o Paulo;Southeast;-22.062.166;-47.909.454;;347677.8
12159;apartment;S‹o Paulo;Southeast;-23.581.648;-46.763.412;60;349344.66
12160;house;S‹o Paulo;Southeast;-23.477.308;-46.594.723;143;548970.21
12161;apartment;S‹o Paulo;Southeast;-23.530.788;-46.657.467;;1277603.42
12162;apartment;S‹o Paulo;Southeast;-23.541.098;-46.670.761;137;983155.76
12163;house;S‹o Paulo;Southeast;-23.598.061;-46.630.341;230;1597004.3
12164;apartment;S‹o Paulo;Southeast;-23.568.272;-46.542.332;129;848408.53
12165;house;S‹o Paulo;Southeast;-23.538.776;-46.574.211;180;708670.65
12166;apartment;S‹o Paulo;Southeast;-235.934.414;-465.978.616;53;421209.88
12167;house;S‹o Paulo;Southeast;-23.548.079;-46.577.259;135;558951.47
12168;apartment;S‹o Paulo;Southeast;-23.612.995;-46.723.709;;1197753.22
12169;apartment;S‹o Paulo;Southeast;-23.603.968;-46.665.443;117;1097940.43
12170;apartment;S‹o Paulo;Southeast;-23.518.316;-46.689.041;61;588895.33
12171;house;S‹o Paulo;Southeast;-20.753.414;-49.339.935;200;958202.55
12172;apartment;S‹o Paulo;Southeast;-23.178.545;-4.690.852;92;424204.24
12173;house;S‹o Paulo;Southeast;-23.663.933;-46.669.327;95;519026.39
12174;apartment;S‹o Paulo;Southeast;-239.964.128;-462.604.648;120;598876.59
12175;apartment;S‹o Paulo;Southeast;-23.543.526;-4.668.726;65;838427.23
12176;apartment;S‹o Paulo;Southeast;-2.361.121;-4.666.189;193;1597004.3
12177;apartment;S‹o Paulo;Southeast;-24.018.347;-46.460.938;70;359325.95
12178;apartment;S‹o Paulo;Southeast;-236.060.202;-46.629.774;70;459138.71
12179;apartment;S‹o Paulo;Southeast;-235.996.148;-467.297.675;75;514893.61
12180;apartment;S‹o Paulo;Southeast;-23.645.896;-46.668.831;125;688708.09
12181;apartment;S‹o Paulo;Southeast;-235.366.961;-466.836.731;64;519026.39
12182;apartment;S‹o Paulo;Southeast;-236.335.635;-467.319.622;125;848408.53
12183;house;S‹o Paulo;Southeast;-23.687.193;-46.520.672;135;464129.36
12184;apartment;S‹o Paulo;Southeast;-23.629.534;-46.731.693;75;524017.01
12185;apartment;S‹o Paulo;Southeast;-23.614.164;-46.684.387;102;856136.82
12186;apartment;S‹o Paulo;Southeast;-234.924.555;-466.374.895;75;588895.33
12187;apartment;S‹o Paulo;Southeast;-227.284.099;-476.386.031;128;798502.15
12188;apartment;S‹o Paulo;Southeast;-23.533.087;-4.668.417;105;888333.61
12189;apartment;S‹o Paulo;Southeast;-235.399.878;-474.732.164;232;1197753.22
12190;apartment;S‹o Paulo;Southeast;-23.570.547;-46.650.345;73;718651.91
12191;apartment;S‹o Paulo;Southeast;-236.381.571;-466.323.312;106;958202.55
12192;apartment;S‹o Paulo;Southeast;-236.695.478;-465.502.239;65;279475.72
12193;apartment;S‹o Paulo;Southeast;-23.586.782;-46.632.687;93;827868.17
12194;apartment;S‹o Paulo;Southeast;-23.552.164;-46.639.774;60;329382.13
12195;apartment;S‹o Paulo;Southeast;-23.690.393;-46.553.581;123;698689.35
12196;apartment;S‹o Paulo;Southeast;-23.641.827;-46.508.007;65;279475.72
12197;apartment;S‹o Paulo;Southeast;-23.612.656;-46.673.859;92;748595.73
12198;house;S‹o Paulo;Southeast;-23.428.858;-46.527.905;68;289457.01
12199;house;S‹o Paulo;Southeast;-23.734.369;-46.559.704;150;878352.35
12200;apartment;S‹o Paulo;Southeast;-23.598.103;-46.637.959;125;948221.29
12201;house;S‹o Paulo;Southeast;-23.584.621;-4.661.499;122;748595.73
12202;house;S‹o Paulo;Southeast;-23.524.437;-46.501.026;65;283468.24
12203;apartment;S‹o Paulo;Southeast;-23.585.289;-46.734.348;77;446241.13
12204;apartment;S‹o Paulo;Southeast;-235.740.777;-466.356.151;116;878352.35
12205;apartment;S‹o Paulo;Southeast;-2.356.248;-4.667.543;90;998127.67
12206;apartment;S‹o Paulo;Southeast;-23.641.296;-46.713.589;105;888333.61
12207;apartment;S‹o Paulo;Southeast;-23.558.668;-46.461.327;68;265601.76
12208;apartment;S‹o Paulo;Southeast;-23.574.408;-46.745.632;69;471116.26
12209;house;S‹o Paulo;Southeast;-2.382.174;-45.458.575;250;1497191.5
12210;apartment;S‹o Paulo;Southeast;-23.626.066;-46.671.291;85;653773.62
12211;house;S‹o Paulo;Southeast;-23.599.897;-46.751.232;150;449157.45
12212;house;S‹o Paulo;Southeast;-23.490.181;-47.447.868;;359325.95
12213;house;S‹o Paulo;Southeast;-236.984.831;-465.796.022;131;399251.07
12214;apartment;S‹o Paulo;Southeast;-236.047.784;-466.303.747;62;479101.27
12215;apartment;S‹o Paulo;Southeast;-23.656.452;-46.695.889;160;1413433.48
12216;apartment;S‹o Paulo;Southeast;-235.284.611;-466.864.972;63;494073.18
12217;house;S‹o Paulo;Southeast;-23.479.485;-47.443.771;137;435183.66
12218;apartment;S‹o Paulo;Southeast;-23.965.128;-46.342.033;114;793511.5
12219;house;S‹o Paulo;Southeast;-235.599.537;-468.537.467;212;718651.91
12220;house;S‹o Paulo;Southeast;-20.788.174;-49.419.559;85;249531.9
12221;house;S‹o Paulo;Southeast;-22.734.286;-47.648.064;242;710709.72
12222;apartment;S‹o Paulo;Southeast;-23.652.004;-46.656.815;60;359325.95
12223;apartment;S‹o Paulo;Southeast;-235.871.107;-466.052.816;89;953211.93
12224;apartment;S‹o Paulo;Southeast;-2.351.532;-46.720.394;70;707331.14
12225;house;S‹o Paulo;Southeast;-23.648.643;-4.654.393;127;548970.21
12226;apartment;S‹o Paulo;Southeast;-23.562.049;-46.638.821;53;666332.92
12227;apartment;S‹o Paulo;Southeast;-236.095.366;-466.090.999;67;568932.77
12228;apartment;S‹o Paulo;Southeast;-23.623.392;-46.527.214;88;449157.45
12229;apartment;S‹o Paulo;Southeast;-23.464.001;-46.539.131;83;419213.6
12230;house;S‹o Paulo;Southeast;-22.934.174;-4.708.548;162;383646.22
12231;apartment;S‹o Paulo;Southeast;-23.563.139;-46.540.249;61;384279.13
12232;house;S‹o Paulo;Southeast;-236.092.672;-468.382.366;108;538988.95
12233;house;S‹o Paulo;Southeast;-236.182.098;-466.923.103;;1615352.55
12234;apartment;S‹o Paulo;Southeast;-24.018.347;-46.460.938;86;367310.97
12235;apartment;S‹o Paulo;Southeast;-24.008.049;-46.41;92;499562.88
12236;apartment;S‹o Paulo;Southeast;-23.623.358;-46.689.857;130;888333.61
12237;house;S‹o Paulo;Southeast;-23.502.283;-47.455.921;173;349344.66
12238;apartment;S‹o Paulo;Southeast;-23.536.645;-46.783.583;115;908296.17
12239;apartment;S‹o Paulo;Southeast;-23.529.184;-46.741.486;121;828445.97
12240;apartment;S‹o Paulo;Southeast;-23.662.395;-46.535.381;154;678726.79
12241;apartment;S‹o Paulo;Southeast;-236.287.952;-4.669.104;105;718651.91
12242;house;S‹o Paulo;Southeast;-236.061;-46.646.839;190;1227697.04
12243;apartment;S‹o Paulo;Southeast;-2.365.168;-467.179.718;130;998127.67
12244;house;S‹o Paulo;Southeast;-23.530.893;-46.544.743;82;479101.27
12245;apartment;S‹o Paulo;Southeast;-2.361.338;-46.725.891;207;945226.92
12246;house;S‹o Paulo;Southeast;-23.526.588;-46.454.731;;279475.72
12247;house;S‹o Paulo;Southeast;-2.352.392;-46.498.203;130;399251.07
12248;apartment;S‹o Paulo;Southeast;-23.577.124;-46.576.405;70;585565.3
12249;apartment;S‹o Paulo;Southeast;-23.583.292;-46.570.225;156;1267622.16
