"Cisp";"Ano";"Mês";"Titulo";"Sexo";"Cor";"Idade";"Vítimas"
"125";"2022";"6";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"125";"2022";"7";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"125";"2022";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"125";"2022";"9";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"125";"2022";"10";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"125";"2022";"11";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"125";"2023";"2";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"125";"2023";"2";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"125";"2023";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"125";"2023";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"125";"2023";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"125";"2023";"4";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"125";"2023";"4";"Preconceito de Raça ou de Cor";"Masculino";"Não informada";"18 a 59 anos";1
"125";"2023";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"125";"2023";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"125";"2023";"7";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"125";"2023";"8";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"125";"2023";"9";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"126";"2022";"1";"Injúria por preconceito";"Masculino";"Negra";"60 anos ou mais";1
"126";"2022";"2";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"126";"2022";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"126";"2022";"2";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"126";"2022";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"126";"2022";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"126";"2022";"3";"Injúria por preconceito";"Masculino";"Não informada";"Sem informação";2
"126";"2022";"4";"Injúria por preconceito";"Feminino";"Branca";"0 a 17 anos";1
"126";"2022";"4";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"126";"2022";"4";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"126";"2022";"4";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"126";"2022";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"126";"2022";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"126";"2022";"6";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"126";"2022";"7";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"126";"2022";"7";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"126";"2022";"9";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"126";"2022";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"126";"2022";"9";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"126";"2022";"11";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"126";"2022";"11";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"126";"2022";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"126";"2022";"12";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"126";"2022";"12";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"126";"2022";"12";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"126";"2022";"12";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"126";"2022";"12";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"0 a 17 anos";1
"126";"2023";"1";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"126";"2023";"2";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";2
"126";"2023";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"126";"2023";"3";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";2
"126";"2023";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"126";"2023";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"126";"2023";"4";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"126";"2023";"5";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"126";"2023";"5";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"126";"2023";"6";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"126";"2023";"7";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"126";"2023";"8";"Injúria por preconceito";"Masculino";"Parda";"60 anos ou mais";1
"127";"2022";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"127";"2022";"1";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"127";"2022";"1";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"127";"2022";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"127";"2022";"2";"Injúria por preconceito";"Masculino";"Branca";"60 anos ou mais";1
"127";"2022";"3";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"127";"2022";"6";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"127";"2022";"7";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"127";"2022";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"127";"2023";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";3
"127";"2023";"1";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"127";"2023";"1";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";2
"127";"2023";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"127";"2023";"2";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"127";"2023";"2";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"127";"2023";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"127";"2023";"5";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"127";"2023";"7";"Injúria por preconceito";"Masculino";"Indígena";"18 a 59 anos";1
"127";"2023";"8";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"127";"2023";"9";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"128";"2022";"1";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"128";"2022";"1";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"128";"2022";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"128";"2022";"2";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"128";"2022";"3";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"128";"2022";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"128";"2022";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"128";"2022";"4";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"128";"2022";"5";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"128";"2022";"5";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"128";"2022";"6";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"128";"2022";"6";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"128";"2022";"7";"Injúria por preconceito";"Feminino";"Não informada";"18 a 59 anos";1
"128";"2022";"10";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"128";"2022";"10";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"128";"2022";"11";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"128";"2022";"11";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";1
"128";"2022";"12";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"128";"2022";"12";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"128";"2023";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"128";"2023";"1";"Injúria por preconceito";"Feminino";"Não informada";"18 a 59 anos";1
"128";"2023";"1";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";2
"128";"2023";"2";"Injúria por preconceito";"Masculino";"Parda";"0 a 17 anos";1
"128";"2023";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";3
"128";"2023";"5";"Injúria por preconceito";"Masculino";"Branca";"0 a 17 anos";1
"128";"2023";"5";"Injúria por preconceito";"Masculino";"Parda";"0 a 17 anos";1
"128";"2023";"6";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";2
"128";"2023";"6";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"128";"2023";"6";"Injúria por preconceito";"Masculino";"Não informada";"18 a 59 anos";1
"128";"2023";"8";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"129";"2022";"4";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"129";"2022";"4";"Injúria por preconceito";"Masculino";"Branca";"60 anos ou mais";1
"129";"2022";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"129";"2022";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"129";"2022";"12";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"129";"2023";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"132";"2022";"1";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"132";"2022";"3";"Injúria por preconceito";"Masculino";"Negra";"Sem informação";1
"132";"2022";"4";"Injúria por preconceito";"Masculino";"Negra";"Sem informação";1
"132";"2022";"5";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"132";"2022";"6";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"18 a 59 anos";1
"132";"2022";"9";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"132";"2022";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"132";"2023";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"132";"2023";"7";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"132";"2023";"9";"Injúria por preconceito";"Não informado";"Branca";"18 a 59 anos";1
"134";"2022";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";3
"134";"2022";"2";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"134";"2022";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"134";"2022";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"134";"2022";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"134";"2022";"4";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"134";"2022";"4";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"134";"2022";"4";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"134";"2022";"5";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"134";"2022";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"134";"2022";"6";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"134";"2022";"6";"Injúria por preconceito";"Masculino";"Branca";"0 a 17 anos";1
"134";"2022";"6";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"134";"2022";"7";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"134";"2022";"7";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"134";"2022";"7";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"134";"2022";"7";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"134";"2022";"8";"Injúria por preconceito";"Feminino";"Branca";"0 a 17 anos";1
"134";"2022";"8";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"134";"2022";"8";"Injúria por preconceito";"Feminino";"Parda";"60 anos ou mais";1
"134";"2022";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"134";"2022";"8";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"134";"2022";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"134";"2022";"9";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"134";"2022";"10";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"134";"2022";"10";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"134";"2022";"11";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"134";"2023";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"134";"2023";"2";"Injúria por preconceito";"Masculino";"Branca";"0 a 17 anos";1
"134";"2023";"2";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"134";"2023";"3";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"134";"2023";"3";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"134";"2023";"3";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"134";"2023";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"134";"2023";"3";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"134";"2023";"4";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";2
"134";"2023";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"134";"2023";"4";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"134";"2023";"5";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"134";"2023";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"134";"2023";"6";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"134";"2023";"6";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"134";"2023";"6";"Injúria por preconceito";"Feminino";"Negra";"Sem informação";1
"134";"2023";"6";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"134";"2023";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"134";"2023";"9";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"134";"2023";"9";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"134";"2023";"9";"Injúria por preconceito";"Feminino";"Parda";"60 anos ou mais";1
"134";"2023";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"134";"2023";"9";"Injúria por preconceito";"Masculino";"Branca";"0 a 17 anos";1
"134";"2023";"9";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"134";"2023";"9";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"0 a 17 anos";1
"134";"2023";"9";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"134";"2023";"9";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"0 a 17 anos";1
"135";"2022";"1";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"135";"2022";"3";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"135";"2022";"4";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"135";"2022";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"135";"2022";"4";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"135";"2022";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"135";"2022";"8";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"135";"2022";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"135";"2022";"9";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"135";"2022";"10";"Injúria por preconceito";"Feminino";"Branca";"60 anos ou mais";1
"135";"2022";"11";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"136";"2022";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"136";"2023";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"136";"2023";"9";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"0 a 17 anos";1
"136";"2023";"9";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"137";"2023";"4";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"138";"2022";"7";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"138";"2023";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"138";"2023";"6";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"139";"2022";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"139";"2022";"3";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"139";"2022";"4";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"139";"2022";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"139";"2022";"7";"Injúria por preconceito";"Feminino";"Branca";"Sem informação";2
"139";"2022";"7";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"139";"2022";"7";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"139";"2023";"3";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"139";"2023";"4";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";2
"139";"2023";"6";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"139";"2023";"8";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";1
"139";"2023";"9";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"0 a 17 anos";1
"140";"2022";"2";"Injúria por preconceito";"Masculino";"Não informada";"Sem informação";1
"140";"2023";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"140";"2023";"4";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"0 a 17 anos";1
"140";"2023";"7";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"18 a 59 anos";1
"140";"2023";"8";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"141";"2022";"4";"Injúria por preconceito";"Masculino";"Parda";"60 anos ou mais";1
"141";"2022";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"141";"2022";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"141";"2022";"7";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"141";"2022";"7";"Injúria por preconceito";"Masculino";"Parda";"60 anos ou mais";1
"141";"2022";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"141";"2022";"9";"Injúria por preconceito";"Feminino";"Branca";"0 a 17 anos";1
"141";"2022";"9";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"141";"2022";"9";"Injúria por preconceito";"Masculino";"Parda";"0 a 17 anos";1
"141";"2022";"9";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";2
"141";"2022";"10";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"141";"2022";"10";"Injúria por preconceito";"Masculino";"Parda";"60 anos ou mais";1
"141";"2022";"11";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
